userId,productId,rating,comment
7426275,275702538,4,
1656380,275702538,5,
15735637,275702538,5,
10836456,275702538,4,
29784871,275702538,5,
19267165,275702538,4,
126868,275702538,5,
29813878,275702538,5,Ok
1939069,275702538,5,
30335226,275702538,5,
12450122,275702538,5,
5896851,275702538,5,
995448,275702538,5,
15442558,275702538,5,Ok
13698499,275702538,5,
10858463,275702538,5,good
10781891,275702538,5,Huu ivh
29151940,275702538,5,Hay
11954779,275702538,5,
16679138,275702538,5,
8536640,275702538,5,
10360434,275702538,5,
506187,275702538,5,
18545641,275702538,5,
25852539,275702538,5,
1089281,275702538,5,
11503411,275702538,5,
7447890,275702538,5,
7639340,275702538,5,
5244743,275702538,5,Ok
29012804,275702538,5,
6328938,275702538,5,
7854892,275702538,5,
20187927,275702538,5,
24002307,275702538,4,
68275,275702538,5,
29134435,275702538,5,
6588573,275702538,5,
5918059,275702538,5,
10904706,275702538,5,
11357381,275702538,5,
19913974,275702538,5,
10369277,275702538,5,
13828490,275702538,5,
17013614,275702538,5,
15248881,275702538,5,
28193562,275702538,5,
14638609,275702538,5,
14988951,275702538,5,
2203578,275702538,5,
18173503,275702538,5,Sách hay hướng dẫn kỹ
17767679,275702538,5,
30136030,275702538,5,
520652,275702538,5,
27691112,275702538,5,
14014222,275702538,5,
18610077,275702538,5,
11474751,275702538,5,
748228,275702538,5,
8463289,275702538,5,
895375,275702538,5,
7956596,275702538,5,
2198103,275702538,5,
8071137,275702538,5,
808316,275702538,5,
19347221,275702538,5,
29409904,275702538,4,
1140937,275702538,5,
1226705,275702538,5,
30243083,275702538,5,
2039924,275702538,4,
1115902,275702538,5,Tuyệt
6280615,275702538,5,
909314,275702538,5,
29163357,275702538,5,
128328,275702538,5,
1548826,275702538,5,
677356,275702538,5,
1690305,275702538,5,
6057328,275702538,5,
30218120,275702538,5,
18000437,275702538,5,
13507402,275702538,5,
28869754,275702538,5,
6468331,275702538,5,
6229829,275702538,5,
16321928,275702538,4,
6567518,275702538,5,
5544223,275702538,5,
22345632,275702538,5,
5929523,275702538,5,Ok
5257681,275702538,5,
12031212,275702538,5,
28766256,275702538,4,
7556787,275702538,4,
8592597,275702538,4,
22378150,275702538,4,
27054203,275702538,5,
30091608,275702538,5,
22671283,275702538,5,
30026762,275702538,5,good
5668463,275702538,5,
2003369,275702538,5,
7674760,275844089,3,"Quyển AI 5.0 nội dung quá hàn lâm, mơ hồ đọc chả hiểu gì phí tiền.
Quyển ChatGPT thực chiến thì nội dung rất sát với nhu cầu của người đọc."
19044264,275844089,5,Sách tốt lại có cả quà tặng. Cho 5 sao
20327151,275844089,5,
21829681,275844089,5,
8575588,275844089,4,
19537669,275844089,5,
132245,275844089,5,
14432397,275844089,5,
17020,275900071,5,"Quyển sách Suy nghĩ thống kê trong đời thường của tác giả Nguyễn Văn Tuấn là một tác phẩm hữu ích và thú vị cho những ai muốn nâng cao khả năng phân tích và đánh giá các dữ liệu thống kê trong cuộc sống. Tác giả đã trình bày các khái niệm và phương pháp thống kê một cách dễ hiểu, sinh động và gần gũi với thực tế. Quyển sách cũng cung cấp nhiều ví dụ và bài tập thực hành để người đọc có thể vận dụng kiến thức vào các tình huống cụ thể. Đây là một quyển sách đáng đọc cho những ai yêu thích và muốn học hỏi thêm về lĩnh vực thống kê."
1356012,275900071,4,"Nội dung hay nhưng biên tập quá cẩu thả, lỗi đánh máy, lỗi chính tả quá nhiều (vài chỗ còn ghi nhầm dữ liệu dẫn tới hiểu lầm nếu đọc k kỹ). Có cảm giác cuốn sách là tổng hợp các bài viết của thầy trên *** nhưng không biên tập hiệu đính kỹ nên một số nôi dung bị trùng lặp."
644067,275900071,4,"Nội dung hay nhất trong quyển sách này, theo tôi, là over-fitting, mặc áo cho dữ liệu và chương thống kê và Xạo - giới thiệu quyển Calling Bullshit on big data. Tác giả chắc lọc từ bài giảng của trường đại học, kinh nghiệm của bản thân để đưa ra các nhận xét khá thú vị  giúp người đọc biết dè chừng với cái gọi là 'khoa học' nhan nhản hàng ngày trên báo chí và mạng xã hội. Cảm ơn giáo sư về những chỉ dẫn mang tính chỉ đường này."
26945061,275900071,5,"Đây không phải 1 quyển sách hàn lâm, thuần về nghiên cứu khoa học, mà nó như là 1 câu chuyện lịch sử của ngành thống kê, đi từ những thứ cơ bản như P là gì, phương sai là gì, độ lệch chuẩn là gì - ai nghĩ ra chúng. Đi kèm với những thuật ngữ là những ví dụ rất dễ hiểu để người đọc không chuyên có thể nắm bắt được câu chuyện. Sách cũng nói nhiều đến ứng dụng thống kê trong cuộc sống hằng ngày: ví dụ như tại sao đẹp thường vô duyên, dùng thống kê trong Truyện Kiều, các tuyên bố gây sốc trên các tờ báo,... Trong sách có vài chỗ dùng công thức bảng biểu tính toán khá khó hiểu (mình không hiểu luôn!) của dân thống kê, nhưng lướt qua và đọc nội dung tác giả muốn truyền tải thôi cũng đủ thấy thú vị rồi!"
19594971,275900071,3,"First, appreciate sự đóng góp của thầy cho sự nghiệp y khoa, VN và tiếng Việt

Cơ mà, khi mà nghe tựa sách, thì mình nghĩ đến:
i. cuốn sách giúp dễ hiểu và đơn giản thống kê để một đứa ghét/sợ thống kê như mình cũng cảm thấy hiểu và thích nó hơn

ii. cuốn sách giúp cho dân đen tay ngang đọc cũng hiểu được thống kê và tác dụng của nó trong đời thường

cuốn sách đã fail ở 2 ý đó. thiên về việc thầy chia sẻ về đam mê của thầy và các idol của thầy thì hơn

ai tay ngang ngu ngơ đọc sẽ k/khó hiểu. k thấy nhiều ứng dụng trong đời thường của một người bình thường, có lẽ là đời thường của một con người khoa học như thầy nhiều hơn khi các ví dụ chỉ quanh quẩn trong khoa học, bài báo nghiên cứu hay y khoa. mình ước gì thầy viết xong thì cho một ai đó bình thường đọc để review và xem thử có đúng là ""bình thường"" k 

rất lấy làm tiếc, cũng như đã hiểu tại sao mình mua được sách giá rẻ, hơn 80K là nửa giá bìa 160K"
1854107,275900071,5,"Đây không phải là giáo trình về thống kê mà có kẽ là tập hợp những bài giảng/ bài báo của thầy Tuấn. tuy nhiên, nội dung thì khong có gì để chê, bạn sẽ có cơ hội hiểu thêm về bản chất của những khái niệm thống kê theo cách dễ hiểu nhất và nhờ đó sẽ không bị ""xạo"" nữa"
2040987,275900071,5,"Sách siêu hay, kiến thức thống kê được lồng trong các câu chuyện làm nó hấp dẫn và dễ hiểu hơn. Mình vật vã với môn này ngày xưa học đại học và mình ước là biết nó sớm hơn. Cảm ơn  tác giả Mr.Tuấn. Mong anh ra nhiều sách hơn để được học hỏi. Cảm ơn anh"
22835772,275900071,5,"Sách được bọc và đóng gói cẩn thận , vận chuyển tốt và giao đúng hẹn. Sách in đẹp, giấy tốt. Với 390 trang chia thành 5 phần tác giả- GS xuất sắc Nguyễn Văn Tuấn một Việt kiều , một nhà khoa học lớn của Úc về chuyên ngành Dịch tễ học, Loãng xương …đã được trao nhiều giải thưởng trên thế giới và Việt Nam, vừa mới ( 2022) được Nữ hoàng Anh trao Huân chương Australia vì những đóng góp quan trọng cho nghiên cứu y khoa và giáo dục đại học , một Việt kiều không chỉ làm rạng danh người Việt mà luôn đau đáu về sự phát triển của đất nước và y khoa Việt Nam ta, người đã viết và được xuất bản 17 cuốn sách tại Việt Nam trong 20 năm qua, đã giúp bạn đọc hiểu thêm giá trị của thống kê trong đời thường, lịch sử và giá trị của các nguyên tắc, nghịch lý, sai số thống kê. Đây thực sự là một cuốn sách hay, lôi cuốn không thể bỏ qua trong đời thường"
5742046,275900071,4,"Sách của thầy Tuấn viết rất hay, dễ hiểu. Đây là những bài viết ngắn của thầy được tổng hợp lại. Điểm trừ đáng tiếc là hơi nhiều lỗi chính tả."
1086296,275900071,5,Rất hài lòng về sản phẩm. Cám ơn nhà sách và tiki
5477087,275900071,5,"Giao hàng siêu nhanh. Sách đẹp. Giá + tikinow mà vẫn rẻ hơn giá gốc. Thank shop và Tiki.
Nội dung sách thì chưa biết nhưng đã từng xem video của thầy Tuấn thì thấy rất dễ hiểu nên khi biết đến cuốn sách là mình quyết định mua luôn."
23783813,275900071,5,Giao đúng sách
5335406,275900071,5,"Sách hình thức tốt, nội dung hay, dịch vụ Tiki tốt, chấm cho 09 điểm. Mình lười up hình thông cảm và cho thưởng hé."
18429037,275900071,4,Nội dung độc lạ nhưng lỗi chính tả quá nhiều thiếu chuyên nghiệp nha. Cuốn sách ngắn mà sai chữ tè le 😂
6891796,275900071,5,"Một quyển sách rất hay và thực tế về thống kê trong đời thực. Ai làm về dữ liệu, kỹ thuật thì rất nên đọc."
7577340,275900071,5,Nội dung sách cung cấp nhiều kiến thức bổ ích. Gợi mở nhiều ý tưởng áp dụng cho người đọc. Chỉ góp ý sách cần in màu các hình ảnh minh hoạ để trực quan sinh động hơn.
5148395,275900071,5,"Nội dung sách chia sẻ vi du thực tế, ứng dụng vào đời thường của phân tích thống kê. 
Thông qua sách, người đọc được giới thiệu về các vĩ nhân trong thống kê"
1033756,275900071,5,"Nội dung hay,giải thích dễ hiểu và thú vị về 1 lĩnh vực tưởng chừng khô khan và khó học.tác giả là mentor chánh hiệu"
11056070,275900071,4,"Sách có dơ 1 chút ở phần bìa khá rộng và nhám vài chỗ, nhưng nhìn chung tạm ổn và khá tốt."
27831158,275900071,5,
7752973,275900071,5,
9777666,275900071,5,"Cuốn sách thứ 2 mình đọc của giáo sư Tuấn. Ngày xưa thi xác suất được 9 điểm. Giờ đọc cuốn này, thấy xác suất không chỉ là tính toán."
5588403,275900071,4,
8623424,275900071,5,"Vận chuyển nhanh, sách được bọc kĩ lưỡng, hình thức đẹp"
10970692,275900071,5,"Sách đẹp, chưa đọc nên chưa review được nội dung"
5124343,275900071,5,"sách mới tinh, được đóng gói cẩn thận, sách của thầy Tuấn thì nội dung khỏi phải bàn rồi"
15168726,275900071,4,
326163,275900071,5,
1588073,275900071,5,
8022196,275900071,5,
12151124,275900071,5,Nhiều kiến thức bổ ích thú vị cho người không chuyên về thống kê
16293307,275900071,5,Đóng gói đẹp giao nhanh
721739,275900071,5,
21014494,275900071,5,"Cuốn sách đại chúng, có thể áp dụng trong công việc và cuộc sống."
1406962,275900071,5,Giao hàng nhanh. Sản phẩm tốt
474544,275900071,4,Nếu ai có kiến thức cơ bản về thống kê thì đọc sẽ thấy thú vị hơn.
266616,275900071,5,
27671654,275900071,5,"Sách đóng gói cẩn thận, chuyển phát siêu nhanh đặt ngày trước ngày sau đã có"
16286092,275900071,5,
10796835,275900071,4,"Chưa đọc nhưng sách giao giấy không phẳng, bị quăn nhẹ phần đầu"
15219239,275900071,5,"Sách nội dung hay, thiết thực, dễ hiểu + rất cần thiết trong cuộc sống"
1669775,275900071,5,"Nội dung sách rất hay, giao hàng siêu tốc"
734910,275900071,4,
6590031,275900071,4,Ok
17506038,275900071,5,
16010593,275900071,5,Sách rất hay
18884956,275900071,5,Sp đúng mô tả.
187251,275900071,5,
21503233,275900071,5,"Nội dung bổ ích, trình bày rõ ràng."
10822108,275900071,5,
7532820,275900071,5,"sách rất hay, nên đọc"
20262036,275900071,5,
6326364,275900071,5,
7016707,275900071,5,
11511151,275900071,5,
7994146,275900071,5,"Sách thẳng thốn, nội dung đánh giá sau"
28561187,275900071,5,
15125922,275900071,5,
22591760,275900071,4,Thiết thực hữu ích
368206,275900071,5,
37060,275900071,5,
16416137,275900071,5,
42764,275900071,5,ok
7805616,275900071,5,
27933540,275900071,5,
171000,275900071,5,Sách của GS Tuấn thì rất lý thú rồi
27848083,275900071,5,Sách hay
8808118,275900071,5,Ok
15814641,275900071,5,Sách rất hay. Bọc màng co nên sạch sẽ
17609311,275900071,5,
1105768,275900071,5,
900051,275900071,5,
15299832,275900071,5,
12925095,275900071,4,
16774530,275900071,4,
265512,275900071,5,
76185,275900071,5,
14585486,275900071,5,
541659,275900071,5,
8530583,275900071,5,
1646281,275900071,5,
5476122,275900071,5,
10789842,275900071,5,
79590,275900071,5,
7830326,275900071,5,
8796471,275900071,5,
27873135,275900071,5,
15066251,275900071,5,Ok
1673632,275900071,5,
14740678,275900071,5,
501336,275900071,4,
21966188,275900071,5,
6619800,275900071,5,
91356,275900071,5,
5673218,275900071,5,
387022,275900071,5,
621632,275900071,5,
15277487,275900071,5,
22048052,275900071,5,
8654277,275900071,5,
11536796,275900071,5,
8616966,275900071,5,
9060939,275900071,5,Sách hay
6855384,275900071,5,
7350090,275900071,4,
11100526,275900071,5,
2241757,275900071,5,
5284309,275900071,5,
626549,275900071,5,
2148212,275900071,5,Sách hay nên đọc
7131362,275900071,5,
14115656,275900071,5,"sách hay, bổ ích"
7401086,275900071,5,
57218,275900071,5,
622462,275900071,4,
8138032,275900071,5,
21863313,275900071,5,
495949,275900071,5,
77582,275900071,5,
11192278,275900071,5,
10358789,275900071,5,Good
450955,275900071,5,
1090405,275900071,5,sách rất hay
7192474,275900071,4,
10907572,275900071,5,
11749455,275900071,5,
20286809,275900071,5,
22154505,275900071,5,
276441,275900071,5,
10287449,275900071,5,
24466631,275900071,5,
11195,275900071,5,
7279822,275900071,5,"Nhanh, gọn."
179825,275900071,5,
5253011,275900071,5,
12656948,275900071,5,
5647163,275900071,5,
306248,275900071,5,
5557046,275900071,5,
16674776,275900071,5,
48229,275900071,5,
313415,275900071,5,
284552,275900071,5,
1986315,275900071,5,
189749,275900071,5,
7832655,275900071,4,
11268162,275900071,5,
1011697,275900071,5,
8513546,275900071,5,
5206759,275900071,5,
22145769,275900071,5,
5626486,275900071,4,
1324121,275900071,5,
11716935,275900071,5,
204504,275900071,5,
6617160,275900071,5,
10378266,275900071,5,
11917935,275900071,4,
197454,275900071,5,
945956,275900071,4,
416125,275900071,5,
23660259,275900071,5,
12271044,275900071,5,
7225394,275900071,5,
8966245,275900071,5,
6558131,275900071,5,
26793251,275900071,5,
270217,275900071,5,
1333514,275900071,5,
1022544,275900071,5,
12075834,275900071,5,
16956036,275900071,5,
1210527,275900071,5,
1677478,275900071,5,
1995640,275900071,1,"(*) Đánh giá không tính điểm
Đóng gói thì hộp cứ hay bị lủng lổ thế nhỉ? 
Về giao hàng thì nhanh, shipper thân thiện"
16679276,275909699,5,"Khá hài lòng với những gì tiki làm cho khách hàng, khi lần này mình nhận đc sách chất lượng ko đc tốt. Mình đã phản hồi với tiki và nhận được sự hỗ trợ rất nhiệt tình, nhanh chóng, có hướng giải quyết cho vấn đề of khách hàng. Hy vọng 1 vài ngày tới sẽ dc hoàn trả sp chất lượng."
7423818,275909699,5,"/Thật sự rất ấn tượng với câu nói ""people dont buy what you do, people buy why you do it"" trong quyển sách này. Tác giả phân tích rất kỹ từ câu hỏi what/how/why và luôn nhấn mạnh câu hỏi TẠI SAO. Lấy ví dụ từ những câu chuyện của Apple, hãng hàng không Southwest, Anh em nhà Wright,... quá đỉnh r. 1 cuốn sách thiên về tư duy khác biệt đáng đọc là đây! Vote cho sách 5 sao. Post 1 số trang cho mọi ng đọc thử.
Về tiki thì giao hàng nhanh, sản phẩm tốt và mới rất là ok lahhh :)"
13097836,275909699,5,"Nội dung lôi cuốn, hấp dẫn
Tác giả đưa ra nhiều góc nhìn hay về thế giới kinh doanh
Những cái giá phải trả cho việc giảm giá, khuyến mãi 
Vòng tròn vàng, những ví dụ thực tế với công ty Apple, Dell, Microsoft,,,, cho người đọc góc nhìn khách quan
Vỡ lẽ ra nhiều điều hay ho.
Một cuốn sách đáng đọc."
22532176,275909699,5,"Sách có ví dụ và đọc thấy hợp lý, cho tôi một góc nhìn mới. Chia nhỏ nội dùng, có lẽ phải đọc lại lần sau mới ghi nhớ và hiểu nội dung sâu hơn, mưa seo còn 70k"
12274798,275909699,3,"Nội dung sách hay. Nhưng đọc qua hơn nữa cuốn thì các trang sách bất đầu bung ra rất khó khăn khi đọc, cái bookcare thì bong ra từ ngày bắt đầu đọc luôn rồi"
5935901,275909699,3,"Nếu ai có thể đọc hoặc nghe tiếng Anh thì nên tìm bản gốc.
Đầu tiên mình đọc bản tiếng Việt vì nghĩ sẽ nhanh hơn (do mình cần làm thuyết trình về leadership trong 1 tuần). Nhưng bản dịch thật sự làm mình muốn bỏ cuộc và tự hỏi vì sao 1 tác phẩm như thế này lại được đánh giá cao đến vậy??
Mình đã đọc và nghe xong bản tiếng Anh gốc của tác giả và thấy lôi cuốn hơn rất nhiều. Mặc dù dịch giả phóng tác tương đối tốt và thoát ý nhưng bố cục chung thì mình lại ko theo kịp."
858200,275909699,5,"“Bắt đầu với câu hỏi tại sao?” là cuốn sách mở rộng tầm nhìn và tri thức cho rất nhiều người. Trong nhiều trường hợp, việc đưa ra câu trả lời là khó, nhưng việc đặt ra câu hỏi cho câu trả lời khó đó còn hóc búa hơn rất nhiều. Con người thường có xu hướng trả lời nhiều hơn là đi tìm những câu hỏi tại sao, vì vậy, trong cuốn sách này, bạn có thể trải nghiệm những điều bạn chưa từng nghĩ tới, cũng như có thêm động lực trau dồi kiến thức và từng bước hoàn thiện bản thân.
Hãy bắt đầu với câu hỏi tại sao?"
18603392,275909699,4,"TẠI SAO, NHƯ THẾ NÀO, CÁI GÌ là 3 câu hỏi ta luôn phải trả lời khi bắt đầu một công việc. Đa số mọi người tập trung vào sản phẩm, tức CÁI GÌ, sau đó tìm các đưa sản phẩm tới tay khách hàng, tức làm NHƯ THẾ NÀO. Việc quá tập trung vào CÁI GÌ VÀ NHƯ THẾ NÀO sẽ tạo ra một cuộc chạy đua về doanh số, lợi nhuận. Trong ngắn hạn thì đó là một chiến lược đem lại hiệu quả tức thì, nhưng nó không thể giúp tạo ra sự thành công lâu dài. 
Tác giả nhắc nhở chúng ta, luôn bắt đầu bằng câu hỏi TẠI SAO, khi chúng ta đã hiểu rõ ràng lý do, tin tưởng hoàn toàn thì NHƯ THẾ NÀO, CÁI GÌ chỉ còn là sự thể hiện bên ngoài. Nhớ rằng: khách hàng không trả tiền cho những gì bạn làm, mà họ trả tiền cho lý do bạn làm những điều đó.
Luôn giữ cân bằng cho 3 yếu tố là bí quyết để các công ty thành công lớn và bền vững.
Xin cảm ơn tác giả và nhà sách tiki."
1441520,275909699,5,"Sách rất hay. Giải đáp nhiều khuất mắc trong suy nghĩ của mình về các doanh nghiệp bấy lâu nay. Đọc xong bỗng thấy bản thân nhẹ nhàng hơn, không còn thắc mắc mà nghĩ mãi chẳng ra câu trả lời nữa. Sách cung cấp cái nhìn rất hay và thực tiễn qua các ví dụ về Apple. Tuy nhiên, đến đoạn sau của sách đọc bắt đầu bị xoay vòng khi mình kì vọng sách sẽ hướng dẫn chúng ta cách để tự tìm ra lý do cho chính mình thì sách chỉ nói chung chung và nội dung cứ lặp lại giống ở đầu nên đọc hơi nản ! 
Tuy nhiên, nó vẫn rất đáng mua vì mình được được mở ra 1 góc nhìn rất mới !"
552882,275909699,5,"Được giới thiệu nên mình đặt mua. Ship nhanh, sách chất lượng tốt. Cảm ơn tác Tác giả và Tiki nhé"
22504138,275909699,5,"Sách ""Bắt đầu với câu hỏi Tại sao"" (tiếng Anh: ""Start with Why"") của tác giả Simon Sinek là một cuốn sách kinh doanh nổi tiếng. Cuốn sách tập trung vào việc tìm ra lý do tại sao một tổ chức hoặc doanh nghiệp làm những gì họ làm. Tác giả cho rằng, khi chúng ta hiểu được Tại sao một tổ chức hoặc doanh nghiệp làm những gì họ làm, chúng ta có thể đưa ra quyết định và hành động hiệu quả hơn. Tác giả cung cấp các ví dụ về những doanh nghiệp thành công như Apple, Southwest Airlines và Martin Luther King Jr. để minh họa cho ý tưởng của mình. Cuốn sách giúp định hướng cho người đọc tìm ra mục đích và động lực của mình để phát triển kinh doanh và đạt được thành công trong công việc."
1268186,275909699,3,"62 trang đầu tiên thu hút mình bởi cách viết rõ ràng, mình hiểu hơn về cách lôi kéo khách hàng của các cty. Nhưng về sau thì câu hỏi tại sao lặp đi lặp lại nhiều lần, ko rõ nghĩa và nội dung lại trở lên mơ hồ hơn."
381908,275909699,5,Mong rằng sau khi đọc hết quyển này (có thể là đọc đi đọc lại) thì sẽ tìm ra câu trả lời cho nhưng câu hỏi “tại sao” khi bắt đầu
27730105,275909699,5,Sách được bọc nilông cẩn thận giao hàng rất nhanh trong vòng một ngày nội dung sách thì mình chưa đọc nên chưa thể nhận xét nhưng đã có rất nhiều YouTuber review Đánh giá với số điểm cao nên mình quyết định mua
292175,275909699,4,"Nội dung dành cho những bạn muốn truyền cảm hứng kinh doanh : phù hợp cho người bán hàng, lãnh đạo, marketing, giáo viên"
738547,275909699,5,"Tại sao bạn mua một chiếc điện thoại Iphone thay vì Sumsung hay Xiami?

Tại sao bạn làm việc bạn đang làm mà không phải làm việc khác?

Với mình, cuốn sách thực sự đáng dành thời gian để đọc và suy ngẫm. Tuy tiêu đề sách có dòng chữ 'nghệ thuật truyền cảm hứng trong kinh doanh' nhưng không chỉ dành cho người làm kinh doanh mà bất cứ ai trong lĩnh vực nào cũng có thể đọc được. Bất cứ ai, làm nghề gì, ở đâu cũng cần hiểu về câu hỏi tại sao rồi mới bắt đầu làm như thế nào và làm ra cái gì. Khi bạn hiểu rõ mình muốn gì bạn sẽ biết mình cần làm gì và làm như thế nào. Có một câu cũng rất hay trong cuốn Homo Sapiens rằng real question that we face is not 'what do you want to become?' but 'what do you want to want?' 
Thực sự đọc cuốn sách của Simon Sinek và ngẫm nghĩ về lý do tại sao mình làm việc khiến bản thân mình hiểu rõ chính mình hơn. Cảm ơn tác giả rất nhiều!"
956238,275909699,1,"Sách đóng bị lỗi mà nhà sách vẫn bán cho khách hàng được? Ko hiểu nhà sách ko có khâu kiểm soát sản phẩm hay biết hàng lỗi nhưng vẫn bán.
Lỗi này mở ra thấy luôn."
8637320,275909699,5,"Nội dung sách tuyệt vời,đọc rất hay và tự chính mình hiểu ra nhiều điều khi mình tự hỏi chính mình"
6207812,275909699,5,"Sách đẹp đóng gói, sách nên mỉnh cũng ko chụp làm gì. Chất lượng tốt"
21489965,275909699,5,"Tốc độ giao hàng của Tiki ko bao h làm thất vọng, 1 ngày là đến. Nội dung phù hợp cho mình với mong muốn được phát triển khả năng tư duy sáng tạo, đọc khá cuốn."
29900109,275909699,5,Mua 3 cuốn cái cuốn rẻ nhất lại là cuốn chất lượng ổn nhất. Cái cách đóng gói thì 10 năm như 1. Bye tiki
657454,275909699,1,"Xin lỗi vì phải đánh dấu 1 sao dù rất hài lòng với chất lượng của sách.
Nhưng vấn đề chính là mình cần mua 3 quyển nhưng Tiki chỉ giới hạn 1 quyển/đơn hàng. Và rồi mình phải đặt 3 đơn hàng, giờ phải đợi nhận 3 lần. Đang tự hỏi việc giới hạn 1 quyển/đơn hàng để làm gì hay Tiki nghĩ đang dịch nên ai cũng rảnh???"
9803856,275909699,5,
10493673,275909699,5,"Đây là cuốn sách hay nên đọc. Thông thường mọi việc chúng ta làm chỉ xuất phát từ vỏ bề ngoài là ""What"" và làm thế nào ""How"", nhưng lại ko đi sâu vào cốt lõi ""Why"". Nếu hiểu được tư duy đúng xuất phát từ Why thì hành động ""how"" sẽ tạo kết quả ""cái gì"" đúng. Một sản phẩm tồn tại nhờ có những khách hàng trung thành mà không cần phải lôi kéo bằng các chiêu trò quảng cáo. Một doanh nghiệp phát triển tốt cần văn hóa tốt nhờ những cộng sự sẵn sàng cống hiến không phải vì vật chất. Hãy làm mọi việc xuất phát rõ lý do ""Tại sao?"""
9794146,275909699,5,"Giao hàng nhanh, giấy đẹp. Nội dung sẽ feedback thêm sau đọc"
10569088,275909699,5,
17338816,275909699,1,"Nội dung dài dòng lan man, đọc xong không cảm nhận được bài học gì cả"
15626402,275909699,5,
6064260,275909699,5,
9158965,275909699,5,
19511889,275909699,5,
1661267,275909699,5,Ok
16956036,275909699,5,
6168175,275909699,5,
21982853,275909699,5,
21594900,275909699,5,
8891263,275909699,5,
22167370,275909699,4,
12243265,275909699,5,
17970763,275909699,5,"sách hay giao nhanh. nội dung hơi dài dòng khi chứng minh câu hỏi tại sao . góc nhìn khá hay có thể áp dụng trong cuộc sống, kinh doanh , đầu tư. mở ra. thêm nhiều tư duy mới"
556010,275909699,5,"Sách đẹp, tiki đóng gói cẩn thận. Nội dung thì xem mới biết được"
18156940,275909699,5,"sách rất hay, thiết thực mang đến một tư duy khác biệt"
5455952,275909699,5,"Sách giao nhanh và mới. Nội dung mình mới đọc vài trang nhưng thấy không hề lan man, tác giả đg đặt vấn đề ""tầm quan trọng của câu hỏi tại sao"""
372305,275909699,5,
28957975,275909699,5,
12454846,275909699,5,
18945221,275909699,5,Sách hay
78327,275909699,5,"Về mặt kinh doanh, giúp chúng ta hiểu được cốt lõi của việc kinh doanh chứ ko đơn giản là chỉ những chiêu trò lôi kéo.
Đọc chậm và liên hệ thực tế sẽ giúp ích tư duy rất nhiều"
15029046,275909699,3,"Sách bị in lỗi, hok biết sách thiệt hok?"
16676815,275909699,5,
28520465,275909699,5,"Ship nhanh như 1 cơn gió. Ko cho m đổi ý luôn á, tối htrc đặt, sáng hsau nhận😂 chưa đọc nên chưa nhận xét đc nội dung."
26704124,275909699,5,"Giao nhanh, shipper thân thiện,sách thì khỏi phải bàn rùi mình đã mua ở shop 5 lần rùi đó nhưng chx lần nào thất vọng cả"
9149779,275909699,5,"Sách hay, các bạn sống hướng nội nhiều đọc cuốn này giúp tư duy gợi mở hơn."
406164,275909699,5,
8606499,275909699,5,
17727319,275909699,5,
192673,275909699,5,
7889859,275909699,5,"Sách đẹp, Tiki giao trước hẹn 1 ngày. Dịch vụ nhanh. Nhân viên nhiệt tình, thân thiện."
5364782,275909699,5,
15877997,275909699,5,"Bìa sách đẹp, nội dung mới mẻ thôi thúc đi tìm một sứ mệnh xuyên suốt cho doanh nghiệp. Và xây dựng văn hoá gây nghiệp tố chất của một nhà lãnh đạo cấp độ năm"
16168364,275909699,5,"nội dung em chưa đọc nên sẽ quay lại nhận xét sau. Cám ơn Trading Tiki đã có những ưu đãi cho khách hàng, đợt này sách mình nhận 99% là nguyên vẹn, đẹp, chất lượng.Mn nên ủng hộ nhé !"
8460267,275909699,5,
5115261,275909699,5,"sách được đánh giá cao vì nội dung rất logic giữa các phần, ko bị thừa, tác giả còn hay nhắc lại thuật ngữ quan trọng nên rất dễ để nhớ."
14831638,275909699,5,Sách rất hay
6980712,275909699,4,
16448114,275909699,5,"Mình nghe sách nói cuốn này r, khá hay. Còn sách đặt bên tiki thì an tâm rồi"
28845992,275909699,5,
8132187,275909699,5,
12653939,275909699,5,
18798603,275909699,5,"Sách bìa dày, tên sách còn bằng chữ nổi, màu đẹp
Đóng gói cẩn thận, giao hàng nhanh"
9951031,275909699,5,
27834162,275909699,5,
351452,275909699,5,
29520449,275909699,4,In ấn sắc nét
7398933,275909699,5,Ok
1239573,275909699,5,
17337947,275909699,5,"Đóng gói cẩn thận, sách mới. Chưa đọc nên chưa review đc sách"
22320374,275909699,5,
18894201,275909699,3,"Sách bị móp méo ở gáy, mép bìa bị cong"
628117,275909699,5,
29248469,275909699,5,Sách đóng gói cẩn thận và mới.
615703,275909699,5,
18039237,275909699,5,
9667104,275909699,5,
23111091,275909699,5,
430423,275909699,5,
27643015,275909699,5,
19448871,275909699,4,sách k dc bọc seal nilong
12980798,275909699,5,
8925769,275909699,5,
27167567,275909699,5,
19051,275909699,5,
10138554,275909699,5,
12431046,275909699,4,
8425526,275909699,5,
11240311,275909699,5,
1354480,275909699,5,"Sản phẩm rất tốt với giá tiền, trong phân khúc này thì đây là sự lựa chọn tốt."
9786862,275909699,5,
25519269,275909699,5,
123418,275909699,5,
28611330,275909699,5,
382863,275909699,5,
1742304,275909699,5,sách hay
5328753,275909699,5,
19230932,275909699,5,ảnh ko liên quan ạ. Nội dung rất thiết thực. Cuốn này gối đầu giường nha mọi người
195838,275909699,5,
27193611,275909699,5,
22115616,275909699,5,
28869516,275909699,5,
